"CentroCodigo";"CentroNombre";"TecnicaCodigo";"TecnicaNombre";"Año";"PeriodicidadCodigo";"PeriodoCodigo";"RevisadoPor";"RevisadoFecha";"PreventivoEstado";"FechaExportacion"
"001";"La Marota";"001";"Agujas";"2011";"012";"01";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"001";"La Marota";"002";"Circuitos vía";"2011";"012";"01";"887535";12-Jul-11;"OK - Validado";"04/11/2011"
"001";"La Marota";"003";"EDD/DCO";"2011";"006";"01";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"001";"La Marota";"003";"EDD/DCO";"2011";"006";"02";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"001";"La Marota";"003";"EDD/DCO";"2011";"012";"01";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"001";"La Marota";"004";"Auxiliares";"2011";"006";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"001";"La Marota";"004";"Auxiliares";"2011";"006";"02";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"001";"La Marota";"004";"Auxiliares";"2011";"012";"01";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"001";"La Marota";"005";"ENCE";"2011";"006";"01";"887535";7-Feb-11;"OK - Validado";"08/02/2011"
"001";"La Marota";"005";"ENCE";"2011";"006";"02";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"001";"La Marota";"005";"ENCE";"2011";"012";"01";"887535";31-Jul-11;"OK - Validado";"10/08/2011"
"001";"La Marota";"005";"ENCE";"2011";"024";"01";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"02";"887535";1-Mar-11;"OK - Validado";"03/03/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"04";"887535";4-May-11;"OK - Validado";"04/05/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"05";"887535";2-Jun-11;"OK - Validado";"03/06/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"06";"887535";1-Jul-11;"OK - Validado";"11/07/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"07";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"08";"887535";2-Sep-11;"OK - Validado";"02/09/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"10";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"001";"La Marota";"006";"Energía";"2011";"001";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"001";"La Marota";"006";"Energía";"2011";"002";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"001";"La Marota";"006";"Energía";"2011";"002";"02";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"001";"La Marota";"006";"Energía";"2011";"002";"03";"887535";2-Jun-11;"OK - Validado";"03/06/2011"
"001";"La Marota";"006";"Energía";"2011";"002";"04";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"001";"La Marota";"006";"Energía";"2011";"002";"05";"887535";5-Sep-11;"OK - Validado";"05/10/2011"
"001";"La Marota";"006";"Energía";"2011";"002";"06";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"001";"La Marota";"006";"Energía";"2011";"006";"01";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"001";"La Marota";"006";"Energía";"2011";"006";"02";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"001";"La Marota";"006";"Energía";"2011";"012";"01";"887535";3-May-11;"OK - Validado";"04/05/2011"
"001";"La Marota";"008";"Señales";"2011";"006";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"001";"La Marota";"008";"Señales";"2011";"006";"02";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"001";"La Marota";"008";"Señales";"2011";"012";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"001";"La Marota";"012";"ASFA";"2011";"012";"01";"887535";11-Jul-11;"OK - Validado";"04/11/2011"
"001";"La Marota";"013";"ETCS Dimetronic";"2011";"012";"01";"887535";5-Sep-11;"OK - Validado";"04/11/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"02";"887535";1-Feb-11;"OK - Validado";"03/03/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"04";"887535";29-Apr-11;"OK - Validado";"04/05/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"05";"887535";2-Jun-11;"OK - Validado";"03/06/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"06";"887535";1-Jul-11;"OK - Validado";"11/07/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"07";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"08";"887535";2-Sep-11;"OK - Validado";"02/09/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"10";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"001";"La Marota";"014";"Edificios";"2011";"001";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"001";"La Marota";"014";"Edificios";"2011";"003";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"001";"La Marota";"014";"Edificios";"2011";"003";"02";"887535";4-May-11;"OK - Validado";"04/05/2011"
"001";"La Marota";"014";"Edificios";"2011";"003";"03";"887535";31-Jul-11;"OK - Validado";"08/09/2011"
"001";"La Marota";"014";"Edificios";"2011";"003";"04";"887535";4-Nov-11;"OK - Validado";"04/11/2011"
"001";"La Marota";"014";"Edificios";"2011";"006";"01";"887535";2-Jun-11;"OK - Validado";"03/06/2011"
"001";"La Marota";"014";"Edificios";"2011";"006";"02";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"001";"La Marota";"014";"Edificios";"2011";"012";"01";"887535";2-Jun-11;"OK - Validado";"03/06/2011"
"002";"Santaella";"001";"Agujas";"2011";"012";"01";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"002";"Santaella";"002";"Circuitos vía";"2011";"012";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"002";"Santaella";"003";"EDD/DCO";"2011";"006";"01";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"002";"Santaella";"003";"EDD/DCO";"2011";"006";"02";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"002";"Santaella";"003";"EDD/DCO";"2011";"012";"01";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"002";"Santaella";"004";"Auxiliares";"2011";"006";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"002";"Santaella";"004";"Auxiliares";"2011";"006";"02";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"002";"Santaella";"004";"Auxiliares";"2011";"012";"01";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"002";"Santaella";"005";"ENCE";"2011";"006";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"002";"Santaella";"005";"ENCE";"2011";"006";"02";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"002";"Santaella";"005";"ENCE";"2011";"012";"01";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"002";"Santaella";"005";"ENCE";"2011";"024";"01";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"02";"887535";3-Mar-11;"OK - Validado";"03/03/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"04";"887535";29-Apr-11;"OK - Validado";"04/05/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"05";"887535";2-Jun-11;"OK - Validado";"03/06/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"06";"887535";1-Jul-11;"OK - Validado";"11/07/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"07";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"08";"887535";2-Sep-11;"OK - Validado";"02/09/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"10";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"002";"Santaella";"006";"Energía";"2011";"001";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"002";"Santaella";"006";"Energía";"2011";"002";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"002";"Santaella";"006";"Energía";"2011";"002";"02";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"002";"Santaella";"006";"Energía";"2011";"002";"03";"887535";2-Jun-11;"OK - Validado";"03/06/2011"
"002";"Santaella";"006";"Energía";"2011";"002";"04";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"002";"Santaella";"006";"Energía";"2011";"002";"05";"887535";5-Sep-11;"OK - Validado";"05/10/2011"
"002";"Santaella";"006";"Energía";"2011";"002";"06";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"002";"Santaella";"006";"Energía";"2011";"006";"01";"887535";2-Jun-11;"No OK - Validado";"03/06/2011"
"002";"Santaella";"006";"Energía";"2011";"006";"02";"887535";5-Dec-11;"No OK - Validado";"07/12/2011"
"002";"Santaella";"006";"Energía";"2011";"012";"01";"887535";3-May-11;"OK - Validado";"04/05/2011"
"002";"Santaella";"008";"Señales";"2011";"006";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"002";"Santaella";"008";"Señales";"2011";"006";"02";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"002";"Santaella";"008";"Señales";"2011";"012";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"002";"Santaella";"012";"ASFA";"2011";"012";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"002";"Santaella";"013";"ETCS Dimetronic";"2011";"012";"01";"887535";4-Sep-11;"No OK - Validado";"10/01/2012"
"002";"Santaella";"014";"Edificios";"2011";"001";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"02";"887535";3-Mar-11;"OK - Validado";"03/03/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"04";"887535";29-Apr-11;"OK - Validado";"04/05/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"05";"887535";2-Jun-11;"OK - Validado";"03/06/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"06";"887535";1-Jul-11;"OK - Validado";"11/07/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"07";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"08";"887535";2-Sep-11;"OK - Validado";"02/09/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"10";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"002";"Santaella";"014";"Edificios";"2011";"001";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"002";"Santaella";"014";"Edificios";"2011";"003";"01";"887535";7-Feb-11;"No OK - Validado";"08/02/2011"
"002";"Santaella";"014";"Edificios";"2011";"003";"02";"887535";29-Apr-11;"No OK - Validado";"04/05/2011"
"002";"Santaella";"014";"Edificios";"2011";"003";"03";"887535";10-Aug-11;"No OK - Validado";"16/01/2012"
"002";"Santaella";"014";"Edificios";"2011";"003";"04";"887535";4-Nov-11;"No OK - Validado";"04/11/2011"
"002";"Santaella";"014";"Edificios";"2011";"006";"01";"887535";3-Jun-11;"No OK - Validado";"03/06/2011"
"002";"Santaella";"014";"Edificios";"2011";"006";"02";"887535";5-Dec-11;"No OK - Validado";"07/12/2011"
"002";"Santaella";"014";"Edificios";"2011";"012";"01";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"001";"Agujas";"2011";"012";"01";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"002";"Circuitos vía";"2011";"012";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"003";"EDD/DCO";"2011";"006";"01";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"003";"Puente Genil";"003";"EDD/DCO";"2011";"006";"02";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"003";"EDD/DCO";"2011";"012";"01";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"004";"Auxiliares";"2011";"006";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"004";"Auxiliares";"2011";"006";"02";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"004";"Auxiliares";"2011";"012";"01";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"005";"ENCE";"2011";"006";"01";"887535";7-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"005";"ENCE";"2011";"006";"02";"887535";5-Aug-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"005";"ENCE";"2011";"012";"01";"887535";5-Aug-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"005";"ENCE";"2011";"024";"01";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"02";"887535";3-Mar-11;"OK - Validado";"03/03/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"04";"887535";4-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"05";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"06";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"07";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"08";"887535";2-Sep-11;"OK - Validado";"02/09/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"10";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"003";"Puente Genil";"006";"Energía";"2011";"001";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"006";"Energía";"2011";"002";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"006";"Energía";"2011";"002";"02";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"003";"Puente Genil";"006";"Energía";"2011";"002";"03";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"006";"Energía";"2011";"002";"04";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"006";"Energía";"2011";"002";"05";"887535";5-Sep-11;"OK - Validado";"05/10/2011"
"003";"Puente Genil";"006";"Energía";"2011";"002";"06";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"003";"Puente Genil";"006";"Energía";"2011";"006";"01";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"006";"Energía";"2011";"006";"02";"887535";5-Dec-11;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"006";"Energía";"2011";"012";"01";"887535";4-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"007";"LZB";"2011";"006";"01";"887535";12-May-11;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"007";"LZB";"2011";"006";"02";"887535";4-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"007";"LZB";"2011";"012";"01";"887535";4-May-11;"No OK - Validado";"10/05/2011"
"003";"Puente Genil";"008";"Señales";"2011";"006";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"008";"Señales";"2011";"006";"02";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"003";"Puente Genil";"008";"Señales";"2011";"012";"01";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"02";"887535";3-Mar-11;"OK - Validado";"03/03/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"04";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"05";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"06";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"07";"887535";31-Jul-11;"OK - Validado";"10/08/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"08";"887535";2-Sep-11;"OK - Validado";"02/09/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"10";"887535";4-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"000";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"02";"887535";3-Mar-11;"OK - Validado";"03/03/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"04";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"05";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"06";"887535";1-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"07";"887535";31-Aug-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"08";"887535";2-Sep-11;"OK - Validado";"02/09/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"10";"887535";4-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"001";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"009";"CTC DX";"2011";"003";"01";"887535";2-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"003";"02";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"003";"03";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"003";"04";"887535";4-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"006";"01";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"006";"02";"887535";4-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"009";"CTC DX";"2011";"012";"01";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"01";"887535";7-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"02";"887535";3-Mar-11;"OK - Validado";"03/03/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"04";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"05";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"06";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"07";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"08";"887535";2-Sep-11;"OK - Validado";"02/09/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"10";"887535";4-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"001";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"010";"TSAD";"2011";"003";"01";"887535";7-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"003";"02";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"003";"03";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"003";"04";"887535";4-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"006";"01";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"010";"TSAD";"2011";"006";"02";"887535";4-Nov-11;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"012";"ASFA";"2011";"012";"01";"887535";11-May-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"013";"ETCS Dimetronic";"2011";"012";"01";"887535";5-Sep-11;"OK - Validado";"05/10/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"01";"887535";7-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"02";"887535";3-Mar-11;"OK - Validado";"03/03/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"04";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"05";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"06";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"07";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"08";"887535";2-Sep-11;"OK - Validado";"02/09/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"10";"887535";3-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"001";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"003";"Puente Genil";"014";"Edificios";"2011";"003";"01";"887535";7-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"003";"02";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"003";"03";"887535";10-Aug-11;"OK - Validado";"08/09/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"003";"04";"887535";4-Nov-11;"OK - Validado";"16/01/2012"
"003";"Puente Genil";"014";"Edificios";"2011";"006";"01";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"006";"02";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"012";"01";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"01";"887535";7-Feb-11;"OK - Validado";"08/02/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"02";"887535";3-Mar-11;"OK - Validado";"03/03/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"03";"887535";31-Mar-11;"OK - Validado";"02/04/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"04";"887535";3-May-11;"OK - Validado";"04/05/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"05";"887535";3-Jun-11;"OK - Validado";"03/06/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"06";"887535";11-Jul-11;"OK - Validado";"11/07/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"07";"887535";31-Jul-11;"OK - Validado";"08/08/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"08";;;;"02/09/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"09";"887535";4-Sep-11;"OK - Validado";"05/10/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"10";"887535";4-Nov-11;"OK - Validado";"04/11/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"11";"887535";5-Dec-11;"OK - Validado";"07/12/2011"
"003";"Puente Genil";"014";"Edificios";"2011";"103";"12";"887535";9-Jan-12;"OK - Validado";"10/01/2012"
"004";"Antequera";"001";"Agujas";"2011";"012";"01";"975359";10-Jan-12;"OK - Validado";"10/01/2012"
"004";"Antequera";"002";"Circuitos vía";"2011";"012";"01";"975359";2-Nov-11;"OK - Validado";
"004";"Antequera";"003";"EDD/DCO";"2011";"006";"01";"975359";3-Apr-11;"OK - Validado";"03/04/2011"
"004";"Antequera";"003";"EDD/DCO";"2011";"006";"02";"975359";2-Oct-11;"OK - Validado";"02/10/2011"
