"CentroCodigo";"CentroNombre";"TecnicaCodigo";"TecnicaNombre";"Año";"PeriodicidadCodigo";"PeriodoCodigo";"RevisadoPor";"RevisadoFecha";"PreventivoEstado";"FechaExportacion"
"006";"Los Prados";"014";"Edificios";"2010";"006";"01";"976261";6-May-10;"No OK - Validado";"24/01/2011"
"006";"Los Prados";"014";"Edificios";"2010";"006";"02";"975282";30-Sep-10;"No OK";"14/10/2010"
"006";"Los Prados";"014";"Edificios";"2010";"012";"01";"975282";30-Sep-10;"No OK - Validado";"01/10/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"01";"975282";31-Jan-10;"OK - Validado";"13/05/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"02";"975282";28-Feb-10;"OK - Validado";"13/05/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"03";"976261";31-Mar-10;"OK - Validado";"13/05/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"04";"976261";30-Apr-10;"OK - Validado";"13/05/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"05";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"07";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"08";"975282";31-Aug-10;"OK - Validado";"01/09/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"09";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"10";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"11";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"006";"Los Prados";"014";"Edificios";"2010";"103";"12";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"007";"Málaga";"001";"Agujas";"2010";"012";"01";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"007";"Málaga";"002";"Circuitos vía";"2010";"012";"01";"976261";1-Jul-10;"OK - Validado";"19/08/2010"
"007";"Málaga";"003";"EDD/DCO";"2010";"006";"01";"975282";28-Feb-10;"OK - Validado";"15/03/2010"
"007";"Málaga";"003";"EDD/DCO";"2010";"006";"02";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"007";"Málaga";"003";"EDD/DCO";"2010";"012";"01";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"007";"Málaga";"003";"EDD/DCO";"2010";"012";"02";;;;"01/10/2010"
"007";"Málaga";"004";"Auxiliares";"2010";"006";"01";"976261";30-Apr-10;"OK - Validado";"07/05/2010"
"007";"Málaga";"004";"Auxiliares";"2010";"006";"02";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"007";"Málaga";"005";"ENCE";"2010";"006";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"007";"Málaga";"005";"ENCE";"2010";"006";"02";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"007";"Málaga";"005";"ENCE";"2010";"012";"01";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"02";"975282";28-Feb-10;"OK - Validado";"15/03/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"03";"976261";1-Apr-10;"OK - Validado";"08/04/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"04";"976261";30-Apr-10;"OK - Validado";"07/05/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"05";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"06";"976261";1-Jul-10;"OK - Validado";"05/07/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"07";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"08";"975282";31-Aug-10;"OK - Validado";"01/09/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"09";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"10";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"11";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"007";"Málaga";"006";"Energía";"2010";"001";"12";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"007";"Málaga";"006";"Energía";"2010";"006";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"007";"Málaga";"006";"Energía";"2010";"006";"02";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"007";"Málaga";"006";"Energía";"2010";"012";"01";"976261";5-May-10;"OK - Validado";"05/06/2010"
"007";"Málaga";"006";"Energía";"2010";"036";"01";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"007";"Málaga";"008";"Señales";"2010";"006";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"007";"Málaga";"008";"Señales";"2010";"006";"02";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"007";"Málaga";"008";"Señales";"2010";"012";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"007";"Málaga";"012";"ASFA";"2010";"012";"01";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"007";"Málaga";"013";"ETCS Dimetronic";"2010";"012";"01";"975282";31-Aug-10;"OK - Validado";"01/09/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"02";"975282";28-Feb-10;"OK - Validado";"15/03/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"03";"976261";1-Apr-10;"OK - Validado";"08/04/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"04";"976261";30-Apr-10;"OK - Validado";"07/05/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"05";"976261";5-Jun-10;"OK - Validado";"05/06/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"06";"976261";1-Jul-10;"OK - Validado";"05/07/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"07";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"08";"975282";31-Aug-10;"OK - Validado";"01/09/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"09";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"10";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"11";"975282";30-Nov-10;"OK - Validado";"30/11/2010"
"007";"Málaga";"014";"Edificios";"2010";"001";"12";"975282";31-Dec-10;"OK - Validado";"30/12/2010"
"007";"Málaga";"014";"Edificios";"2010";"003";"01";"975282";31-Jan-10;"OK - Validado";"15/03/2010"
"007";"Málaga";"014";"Edificios";"2010";"003";"02";"976261";30-Apr-10;"OK - Validado";"07/05/2010"
"007";"Málaga";"014";"Edificios";"2010";"003";"03";"976261";1-Aug-10;"OK - Validado";"02/08/2010"
"007";"Málaga";"014";"Edificios";"2010";"003";"04";"975282";31-Oct-10;"OK - Validado";"31/10/2010"
"007";"Málaga";"014";"Edificios";"2010";"006";"01";"976261";6-May-10;"OK - Validado";"07/05/2010"
"007";"Málaga";"014";"Edificios";"2010";"006";"02";"975282";30-Sep-10;"OK - Validado";"14/10/2010"
"007";"Málaga";"014";"Edificios";"2010";"012";"01";"975282";30-Sep-10;"OK - Validado";"01/10/2010"
